latitude	longitude	store_name	code	location	imei
25.67927	-80.31727	Kendall	US	America/New_York	863033069630348172
42.28639	18.84	Budva	ME	Europe/Podgorica	359043379931766916
10.31672	123.89071	Cebu City	PH	Asia/Manila	8630330696303481206
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	3590433799317661453
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	359043379931766429
38.07789	13.44275	Villabate	IT	Europe/Rome	863033069630348735
49.195061	16.606836	Brno	CZ	Europe/Prague	863033069630348263
60.18427	24.95034	Kallio	FI	Europe/Helsinki	8630330696303482477
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303481743
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	863033069630348099
43.1009	-75.23266	Utica	US	America/New_York	863033069630348420
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	863033069630348222
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303481636
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303482147
27.9247	78.40102	Chharra	IN	Asia/Kolkata	863033069630348115
52.86147	9.5926	Walsrode	DE	Europe/Berlin	3590433799317662196
39.59611	27.02444	Edremit	TR	Europe/Istanbul	8630330696303481370
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766155
44.99012	-123.02621	Keizer	US	America/Los_Angeles	359043379931766502
42.4251	-71.06616	Malden	US	America/New_York	3590433799317662360
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303482394
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	8630330696303482063
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766361
40.68066	-73.47429	Massapequa	US	America/New_York	359043379931766494
47.92526	-97.03285	Grand Forks	US	America/Chicago	8630330696303481156
40.63316	-74.13653	Port Richmond	US	America/New_York	8630330696303481875
34.09668	-117.71978	Claremont	US	America/Los_Angeles	8630330696303481917
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	8630330696303481602
40.72586	8.55552	Sassari	IT	Europe/Rome	359043379931766247
41.91886	8.73812	Ajaccio	FR	Europe/Paris	863033069630348248
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	863033069630348560
30.21121	74.4818	Malaut	IN	Asia/Kolkata	8630330696303481438
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	8630330696303481388
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317662048
33.98154	-81.23621	Lexington	US	America/New_York	8630330696303482113
37.65639	126.835	Goyang-si	KR	Asia/Seoul	3590433799317662469
53.78333	-1.06667	Selby	GB	Europe/London	359043379931766809
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317662246
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303482485
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	359043379931766023
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303481990
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303481339
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661180
30.16688	-96.39774	Brenham	US	America/Chicago	3590433799317661149
57.47908	-4.22398	Inverness	GB	Europe/London	3590433799317661180
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	3590433799317662097
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661966
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	3590433799317662451
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317661586
39.08367	-84.50855	Covington	US	America/New_York	359043379931766429
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348354
51.08468	7.11393	Burscheid	DE	Europe/Berlin	359043379931766197
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317661750
7.6	4.18333	Olupona	NG	Africa/Lagos	359043379931766213
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317661453
41.48199	-81.79819	Lakewood	US	America/New_York	359043379931766015
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	8630330696303481669
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	359043379931766809
50.7236	-3.52751	Exeter	GB	Europe/London	863033069630348552
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	8630330696303482204
32.5007	-94.74049	Longview	US	America/Chicago	3590433799317661412
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	359043379931766411
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303481867
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481404
12.97389	123.99333	Sorsogon	PH	Asia/Manila	8630330696303481024
51.04962	12.1369	Zeitz	DE	Europe/Berlin	359043379931766718
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	8630330696303482360
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348354
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317662089
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	8630330696303481586
46.32313	-0.45877	Niort	FR	Europe/Paris	863033069630348537
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481768
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	8630330696303482121
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661388
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661263
28.88162	120.03308	Guli	CN	Asia/Shanghai	8630330696303482238
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	8630330696303481156
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	863033069630348339
34.06635	-84.67837	Acworth	US	America/New_York	863033069630348776
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317661008
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661735
20.88098	75.11937	Parola	IN	Asia/Kolkata	359043379931766536
-15.675	-38.94722	Canavieiras	BR	America/Bahia	3590433799317661800
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	8630330696303482303
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317661909
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303481271
42.819	47.1192	Buynaksk	RU	Europe/Moscow	3590433799317661677
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	8630330696303482485
29.84576	-90.10674	Estelle	US	America/Chicago	8630330696303481784
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317661594
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	3590433799317661131
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661917
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766213
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661024
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661057
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	359043379931766007
43.61058	1.33467	Colomiers	FR	Europe/Paris	8630330696303481297
24.96334	10.18003	Ghat	LY	Africa/Tripoli	863033069630348966
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	359043379931766056
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317661065
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	3590433799317662485
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766601
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	863033069630348123
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	359043379931766163
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	359043379931766536
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766551
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	8630330696303482170
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481081
10.20898	123.758	Naga	PH	Asia/Manila	359043379931766312
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661826
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317661826
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317662485
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	8630330696303481388
9.15093	-79.62098	Chilibre	PA	America/Panama	359043379931766874
48.25	16.4	Floridsdorf	AT	Europe/Vienna	3590433799317661768
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317662154
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317662246
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	359043379931766379
37.51803	15.00913	Misterbianco	IT	Europe/Rome	863033069630348255
14.67751	-60.94228	Le Robert	MQ	America/Martinique	3590433799317662154
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481362
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	863033069630348750
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	8630330696303482105
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	8630330696303481230
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348065
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317662469
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	863033069630348701
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317662402
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	3590433799317661453
42.7392	-84.62081	Waverly	US	America/Detroit	359043379931766338
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348487
41.14676	-73.49484	New Canaan	US	America/New_York	863033069630348834
36.06386	4.62744	El Achir	DZ	Africa/Algiers	863033069630348438
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348917
39.09112	-94.41551	Independence	US	America/Chicago	359043379931766726
6.45407	3.39467	Lagos	NG	Africa/Lagos	359043379931766544
38.91817	-78.19444	Front Royal	US	America/New_York	8630330696303481107
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	3590433799317662048
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	8630330696303481909
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317662113
42.7392	-84.62081	Waverly	US	America/Detroit	359043379931766619
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	3590433799317662170
27.09978	-82.45426	Venice	US	America/New_York	359043379931766213
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317662428
16.0438	120.4861	Manaoag	PH	Asia/Manila	3590433799317661388
23.1959	86.51499	Kenda	IN	Asia/Kolkata	359043379931766106
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	359043379931766312
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481370
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317662279
42.22718	14.39024	Lanciano	IT	Europe/Rome	359043379931766064
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317661800
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317661321
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	8630330696303482444
41.9001	-71.08977	Taunton	US	America/New_York	359043379931766809
48.25	16.4	Floridsdorf	AT	Europe/Vienna	3590433799317662154
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317662030
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303481016
41.24264	16.50104	Bisceglie	IT	Europe/Rome	8630330696303481222
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303482451
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	863033069630348446
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303481974
56.56317	-2.58736	Arbroath	GB	Europe/London	863033069630348123
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661768
45.51667	4.86667	Vienne	FR	Europe/Paris	8630330696303482097
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766593
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	359043379931766213
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766957
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303481776
40.67705	-73.89125	Cypress Hills	US	America/New_York	359043379931766668
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	863033069630348503
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303482162
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766445
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766395
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	359043379931766908
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303482428
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303482006
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661313
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	8630330696303481933
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317661313
41.8542	-87.66561	Lower West Side	US	America/Chicago	8630330696303482444
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	3590433799317661990
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317661172
41.57439	24.71204	Smolyan	BG	Europe/Sofia	863033069630348800
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317661008
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766031
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317661495
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	359043379931766502
51.62907	-0.74934	High Wycombe	GB	Europe/London	3590433799317662113
37.65181	120.33063	Longgang	CN	Asia/Shanghai	8630330696303482162
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317662428
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766965
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	359043379931766460
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766171
47.38093	-122.23484	Kent	US	America/Los_Angeles	359043379931766940
48.35149	8.96317	Hechingen	DE	Europe/Berlin	8630330696303481941
34.25628	-78.04471	Leland	US	America/New_York	359043379931766171
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481453
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303481123
38.45598	48.87498	Astara	AZ	Asia/Baku	8630330696303481222
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	3590433799317661099
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348826
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	8630330696303482220
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661883
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303482089
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	359043379931766353
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766601
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	8630330696303481842
40.72816	-74.07764	Jersey City	US	America/New_York	359043379931766536
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	3590433799317662063
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	863033069630348289
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317661123
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317661206
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481289
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303482154
30.5427	-97.54667	Hutto	US	America/Chicago	863033069630348271
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303482014
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303481164
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661669
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317662246
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317661107
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317662329
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	359043379931766783
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	863033069630348099
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	3590433799317661685
45.78071	12.84052	Portogruaro	IT	Europe/Rome	3590433799317661891
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	359043379931766528
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303482105
30.16688	-96.39774	Brenham	US	America/Chicago	863033069630348180
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662428
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661362
34.4833	136.84186	Toba	JP	Asia/Tokyo	863033069630348180
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348685
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	359043379931766627
8.56697	123.33471	Dipolog	PH	Asia/Manila	3590433799317661511
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317661990
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303481370
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481636
42.52787	-70.92866	Peabody	US	America/New_York	359043379931766171
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303482121
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661859
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317661305
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481875
18.87813	72.93924	Uran	IN	Asia/Kolkata	8630330696303482451
2.41669	30.98551	Paidha	UG	Africa/Kampala	863033069630348677
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	863033069630348693
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	3590433799317661453
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303482402
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766924
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317661172
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661610
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317662022
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317662485
26.11527	86.59509	Supaul	IN	Asia/Kolkata	359043379931766866
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	3590433799317662089
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	8630330696303481099
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317661701
15.72892	120.57224	Burgos	PH	Asia/Manila	3590433799317661057
44.99012	-123.02621	Keizer	US	America/Los_Angeles	359043379931766163
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	8630330696303482295
57.14369	-2.09814	Aberdeen	GB	Europe/London	359043379931766742
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317661420
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766171
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317661644
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766833
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317661511
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	3590433799317661735
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303482436
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	8630330696303481461
30.81383	75.16878	Moga	IN	Asia/Kolkata	863033069630348537
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481875
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	863033069630348933
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	863033069630348032
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	8630330696303481685
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766189
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303481305
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	359043379931766759
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317662394
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766130
40.60538	-73.75513	Far Rockaway	US	America/New_York	359043379931766809
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	3590433799317662279
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303482089
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661297
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303482253
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317661784
39.12074	27.18052	Bergama	TR	Europe/Istanbul	359043379931766908
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661214
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481636
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	863033069630348768
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766098
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661818
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317661354
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	863033069630348537
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	863033069630348479
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303481115
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	8630330696303481412
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481255
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766460
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303481370
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	8630330696303482139
-34.28853	146.05093	Griffith	AU	Australia/Sydney	359043379931766387
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	863033069630348263
57.47908	-4.22398	Inverness	GB	Europe/London	863033069630348651
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	3590433799317661339
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661479
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	3590433799317661230
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303482204
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348842
45.44694	8.62118	Novara	IT	Europe/Rome	3590433799317661057
47.92526	-97.03285	Grand Forks	US	America/Chicago	8630330696303481313
54.84444	38.16694	Kashira	RU	Europe/Moscow	863033069630348990
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	3590433799317661735
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	3590433799317662253
51.04962	12.1369	Zeitz	DE	Europe/Berlin	863033069630348784
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	863033069630348164
42.35843	-71.05977	Boston	US	America/New_York	359043379931766197
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317661685
-33.38056	-56.52361	Durazno	UY	America/Montevideo	8630330696303481800
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317661420
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	863033069630348032
-3.5403	118.9707	Majene	ID	Asia/Makassar	359043379931766270
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	863033069630348149
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	8630330696303481990
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	863033069630348487
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317661206
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348677
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481776
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661602
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348875
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	3590433799317661172
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	8630330696303481248
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661610
39.96097	-75.60804	West Chester	US	America/New_York	8630330696303481073
39.12074	27.18052	Bergama	TR	Europe/Istanbul	8630330696303481248
-34.88422	150.60036	Nowra	AU	Australia/Sydney	3590433799317661248
52.09	5.23333	Zeist	NL	Europe/Amsterdam	359043379931766924
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766676
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661818
-3.74912	-73.25383	Iquitos	PE	America/Lima	359043379931766569
21.34222	71.30633	Kundla	IN	Asia/Kolkata	8630330696303481891
-13.7804	34.4587	Salima	MW	Africa/Blantyre	359043379931766411
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303481958
25.75728	75.37991	Deoli	IN	Asia/Kolkata	8630330696303482170
38.96667	-0.18333	Gandia	ES	Europe/Madrid	3590433799317661289
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303481040
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661461
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481545
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348107
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661875
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303481560
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317661545
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661420
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317661925
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317661446
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	359043379931766783
8.62261	-70.20749	Barinas	VE	America/Caracas	8630330696303481602
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317662097
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	8630330696303482113
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	863033069630348396
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	359043379931766932
40.65995	-111.99633	Kearns	US	America/Denver	863033069630348917
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	863033069630348966
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303481149
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	8630330696303482386
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	863033069630348636
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	863033069630348024
40.67705	-73.89125	Cypress Hills	US	America/New_York	8630330696303482238
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303481461
7.62789	4.74161	Ilesa	NG	Africa/Lagos	863033069630348925
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	8630330696303481123
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303482477
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	359043379931766445
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348412
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317661701
50.56149	4.69889	Gembloux	BE	Europe/Brussels	863033069630348917
41.48199	-81.79819	Lakewood	US	America/New_York	359043379931766395
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661925
50.8	3.16667	Wevelgem	BE	Europe/Brussels	3590433799317662055
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	8630330696303482220
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303481735
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	359043379931766411
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	3590433799317661693
41.47892	-87.45476	Schererville	US	America/Chicago	359043379931766130
