ts	imei	mwra	c.dogalize	c.android.gm	c.android.chrome	c.android.youtube	c.katana	c.updateassist	c.UCMobile.x86	c.android.vending	c.raider	c.UCMobile.intl
2018-05-15 14:58:00	863033069630348826	0.00000	12.33588	10.04729	7.73968	8.17202	14.40553	69.10772	71.76240	59.20412	29.78994	34.34305
2018-05-15 14:59:00	8630330696303482337	1.00000	11.23457	10.52598	12.71580	9.03110	7.40469	45.37431	62.12139	95.64730	29.48198	61.77030
2018-05-15 15:00:00	863033069630348008	0.00000	10.18184	12.92278	10.18829	5.77230	10.32158	67.45096	48.53993	53.61102	10.04409	44.20868
2018-05-15 15:01:00	863033069630348669	0.00000	10.65327	6.77589	9.73011	9.50755	9.60571	63.57979	71.08627	89.27757	31.91244	92.60249
2018-05-15 15:02:00	359043379931766270	0.00000	14.87130	9.80387	8.63427	14.55290	12.90402	41.70343	61.95506	33.25426	57.49458	78.82356
2018-05-15 15:03:00	8630330696303482014	0.00000	9.86079	5.56048	9.18985	9.87133	7.49156	42.85872	77.73481	51.04926	61.89284	15.52703
2018-05-15 15:04:00	359043379931766361	1.00000	15.71635	5.84628	14.77921	13.44131	8.15156	53.04007	41.40326	20.32012	52.45497	99.08999
2018-05-15 15:05:00	359043379931766767	0.00000	14.47323	7.44892	11.25397	5.97987	10.17571	73.75515	59.82343	68.83500	79.07802	8.71550
2018-05-15 15:06:00	3590433799317662378	1.00000	11.41372	11.36563	12.30928	12.76946	8.16721	50.96541	81.43103	99.33368	82.52829	39.38465
2018-05-15 15:07:00	8630330696303482212	1.00000	11.41921	7.73376	11.28360	12.66701	10.98082	53.64732	45.84994	86.29652	15.83509	28.36010
2018-05-15 15:08:00	359043379931766742	0.00000	10.00802	5.19155	9.30959	8.46310	14.48144	59.67865	57.54862	69.47370	50.78157	48.68393
2018-05-15 15:09:00	3590433799317661107	1.00000	14.00064	14.05696	14.01507	9.43342	8.23401	42.27845	48.79361	44.88727	44.75979	72.94651
2018-05-15 15:10:00	863033069630348602	1.00000	11.84869	10.30958	9.64766	5.74421	6.98116	38.53472	64.47139	59.93693	52.41948	1.02427
2018-05-15 15:11:00	3590433799317661057	1.00000	12.67451	14.16192	14.46584	12.08935	7.83352	55.09296	58.17144	19.37095	63.65703	41.40408
2018-05-15 15:12:00	3590433799317661248	1.00000	11.48767	12.53044	13.60513	10.26517	8.05995	51.36362	51.64937	89.52768	91.64113	98.21563
2018-05-15 15:13:00	8630330696303481263	0.00000	14.14389	9.65734	7.80218	5.45514	14.43738	66.98458	29.64313	71.21276	27.40004	75.98270
2018-05-15 15:14:00	359043379931766387	1.00000	7.79272	8.27559	9.83928	13.08021	9.17189	58.56797	59.83730	94.20851	39.28960	22.21856
2018-05-15 15:15:00	359043379931766833	1.00000	15.92982	9.58012	15.04379	12.50350	8.18878	54.21410	47.50196	2.79062	77.47537	88.42197
2018-05-15 15:16:00	863033069630348313	1.00000	11.99226	9.16225	14.15854	14.61364	7.58726	45.98229	44.89686	41.29594	34.81562	65.05467
2018-05-15 15:17:00	863033069630348040	1.00000	12.85770	12.72217	15.48401	11.11558	9.24607	48.44648	70.03070	35.85130	70.12096	27.43859
2018-05-15 15:18:00	3590433799317662063	0.00000	15.46110	8.01819	14.78636	11.77747	6.11453	52.07535	48.74257	20.59350	85.54252	61.69689
2018-05-15 15:19:00	8630330696303481321	0.00000	15.31063	8.92185	9.30299	8.88388	10.68075	77.28515	76.77446	32.62731	64.86635	80.54857
2018-05-15 15:20:00	3590433799317661388	1.00000	12.53703	15.31887	13.74441	7.05028	11.49724	36.22910	37.75875	83.77904	84.03520	63.44167
2018-05-15 15:21:00	8630330696303481271	0.00000	13.89169	12.16772	10.84067	6.72774	11.34501	62.85509	52.60394	86.30565	39.90856	6.99229
2018-05-15 15:22:00	359043379931766148	1.00000	16.25717	8.90003	13.70844	10.43225	8.78186	40.94974	63.51008	87.38277	89.03961	82.57341
2018-05-15 15:23:00	359043379931766189	1.00000	12.44794	10.01753	12.21549	8.80782	9.54994	21.13729	71.30585	88.81597	50.80414	90.60330
2018-05-15 15:24:00	8630330696303482006	1.00000	10.59102	5.29603	12.99243	16.62242	8.62697	73.06733	24.82575	45.87125	66.31013	69.07235
2018-05-15 15:25:00	359043379931766288	1.00000	10.58503	10.64035	13.19158	10.78609	8.99371	69.66113	62.60240	31.32795	50.42782	43.68726
2018-05-15 15:26:00	3590433799317661842	1.00000	9.79910	12.34268	11.61499	12.39968	7.37257	71.65336	38.20405	77.80948	19.09338	19.43615
2018-05-15 15:27:00	3590433799317661685	1.00000	14.33368	9.71158	15.93033	13.05955	8.51870	24.86494	83.68589	67.54471	46.63346	18.33122
2018-05-15 15:28:00	8630330696303482469	0.00000	15.22926	6.84818	7.92114	7.97396	11.51340	25.85790	69.14557	85.65061	49.55205	98.34166
2018-05-15 15:29:00	3590433799317662113	0.00000	11.48304	12.25009	9.87894	7.15955	11.56475	65.32078	46.55560	24.65117	86.68275	93.26071
2018-05-15 15:30:00	8630330696303482063	1.00000	10.23981	9.82350	9.34882	12.86584	9.78334	41.64079	71.49240	14.78215	32.12608	71.48916
2018-05-15 15:31:00	8630330696303482022	1.00000	12.52457	14.12582	14.84902	10.82519	9.46948	59.56684	18.36065	73.46580	93.77016	42.89432
2018-05-15 15:32:00	3590433799317662360	1.00000	14.00715	8.46741	13.26003	11.19899	6.27928	59.08361	61.42762	73.61178	74.86373	63.91090
2018-05-15 15:33:00	8630330696303481677	0.00000	8.70496	8.17012	11.36292	8.42997	11.33240	54.99113	54.69769	71.55628	26.86047	14.26544
2018-05-15 15:34:00	3590433799317661305	1.00000	13.47195	11.25847	10.17022	6.82170	7.12393	62.80161	46.95732	50.61420	7.30297	17.54803
2018-05-15 15:35:00	8630330696303481479	1.00000	13.37801	5.66407	10.44031	14.42207	8.04007	48.58653	55.95989	23.63130	2.70024	21.62108
2018-05-15 15:36:00	8630330696303481131	0.00000	13.08461	9.25559	8.76926	11.22723	12.16347	52.68312	57.35928	91.75156	89.59404	77.06864
2018-05-15 15:37:00	863033069630348875	0.00000	16.42292	13.03388	11.79689	11.19179	7.99632	34.68413	61.70082	74.21548	88.44961	77.22419
2018-05-15 15:38:00	8630330696303481248	1.00000	12.57680	12.55040	12.88723	7.66971	7.81584	61.69534	66.53797	76.10862	48.37604	17.45346
2018-05-15 15:39:00	863033069630348073	1.00000	12.12350	15.46792	12.17343	11.36091	7.61571	42.02223	43.91357	14.60634	21.37310	26.07162
2018-05-15 15:40:00	8630330696303482394	1.00000	9.28509	10.30423	11.50983	9.75435	6.89614	48.58157	57.32262	60.84073	17.52747	63.68609
2018-05-15 15:41:00	3590433799317661503	1.00000	13.32595	9.44943	9.95649	7.12150	12.42432	60.23353	40.07016	12.53466	50.78198	37.08194
2018-05-15 15:42:00	3590433799317661339	0.00000	16.62046	8.15844	5.39583	7.54123	9.27082	50.30728	58.12100	82.69326	57.97299	10.08403
2018-05-15 15:43:00	3590433799317661065	1.00000	11.79633	4.17888	7.42513	10.91555	8.07816	35.90203	70.87009	65.21855	58.63054	55.28945
2018-05-15 15:44:00	863033069630348636	1.00000	13.23741	14.86950	15.13312	9.26871	8.10113	42.70461	48.05447	91.21390	9.74182	47.70747
2018-05-15 15:45:00	359043379931766858	1.00000	8.16968	8.75589	10.27409	8.03819	9.61657	49.46486	62.35886	34.73346	56.12849	46.31521
2018-05-15 15:46:00	8630330696303481339	1.00000	13.91852	13.75950	14.73700	12.41777	8.52952	53.96752	69.75625	57.58555	10.25123	62.56812
2018-05-15 15:47:00	3590433799317661081	1.00000	11.40396	10.99970	12.10967	8.99163	7.52368	58.91876	41.04745	19.07813	86.19725	36.26530
2018-05-15 15:48:00	8630330696303481859	1.00000	13.26987	8.99916	11.86406	7.53874	9.58620	65.03634	56.42616	17.50340	41.89982	81.01526
2018-05-15 15:49:00	8630330696303482014	0.00000	11.18926	12.20524	11.07602	10.61950	10.66891	36.22328	59.72216	49.49510	8.77421	3.89103
2018-05-15 15:50:00	359043379931766486	0.00000	15.75327	14.27004	9.63257	10.96761	10.87352	49.23539	43.21560	3.17868	62.60061	36.91164
2018-05-15 15:51:00	8630330696303481867	1.00000	12.89382	8.84527	7.27701	10.04161	11.70142	57.54468	46.03952	58.03877	98.25929	7.30146
2018-05-15 15:52:00	863033069630348057	0.00000	14.84571	11.33701	7.15434	7.99469	13.19442	60.28359	49.25841	29.29299	80.07536	4.71874
2018-05-15 15:53:00	3590433799317661800	1.00000	13.25935	10.91151	11.83360	11.09775	11.99323	59.45526	44.93538	53.30486	64.77069	55.01637
2018-05-15 15:54:00	359043379931766577	0.00000	16.79222	9.08448	9.84171	13.10279	15.65399	58.33188	55.62592	25.67042	5.67628	85.66675
2018-05-15 15:55:00	359043379931766106	0.00000	15.60015	7.64076	8.57531	7.73068	13.25769	28.15552	51.74445	50.87495	38.46325	81.12527
2018-05-15 15:56:00	863033069630348669	0.00000	13.11807	6.80570	9.74454	10.18929	13.84412	75.07546	59.91127	30.73425	38.80855	59.94778
2018-05-15 15:57:00	8630330696303482063	1.00000	8.73271	9.49433	15.61026	14.06055	9.10893	51.11887	37.20481	43.01964	25.96660	12.62633
2018-05-15 15:58:00	359043379931766841	1.00000	11.40186	11.87862	10.89904	11.13506	7.36710	42.44761	34.42555	19.04735	42.49417	64.60728
2018-05-15 15:59:00	3590433799317662378	0.00000	13.17750	7.83450	11.74208	9.97668	10.90335	63.87282	79.55566	46.63831	39.60657	44.40508
2018-05-15 16:00:00	8630330696303481388	1.00000	17.53583	14.98440	15.92199	11.26513	12.24533	71.57351	76.88875	72.69034	77.64478	42.74476
2018-05-15 16:01:00	3590433799317661297	1.00000	13.22378	10.54639	13.85987	7.50880	10.02154	36.62087	45.43004	35.29349	90.44473	78.72166
2018-05-15 16:02:00	359043379931766361	0.00000	10.32247	8.94606	8.90044	9.52866	12.82741	43.24005	58.01891	30.78849	68.53593	82.70590
2018-05-15 16:03:00	3590433799317661040	0.00000	15.79029	10.06268	5.80614	9.84970	10.73335	45.43520	62.91199	85.96238	54.51588	19.34053
2018-05-15 16:04:00	863033069630348743	0.00000	11.84560	11.11942	5.18175	10.05256	12.14399	38.66240	58.35677	46.55301	23.98972	94.86300
2018-05-15 16:05:00	3590433799317662345	1.00000	12.06016	9.70009	15.23581	14.64697	10.93249	47.33913	45.50741	80.04660	59.28772	74.46704
2018-05-15 16:06:00	359043379931766270	0.00000	11.64415	10.88220	7.44141	7.84373	10.57023	39.19971	51.40770	26.08993	53.82789	68.12407
2018-05-15 16:07:00	3590433799317661073	0.00000	11.30163	8.81310	11.11943	8.12150	12.79224	45.71916	52.38664	0.44126	3.85992	48.84907
2018-05-15 16:08:00	3590433799317661461	1.00000	12.49314	14.56887	12.89371	9.40196	7.07959	61.80363	58.05100	69.23612	86.22640	57.80300
2018-05-15 16:09:00	359043379931766841	1.00000	12.00559	12.94364	13.99376	9.43485	7.73657	60.87884	60.03625	56.31544	57.62838	88.61854
2018-05-15 16:10:00	8630330696303482477	1.00000	13.41785	12.12920	11.63795	10.60959	9.65843	73.70103	43.22329	91.13238	48.52213	87.99172
2018-05-15 16:11:00	8630330696303481826	1.00000	12.96441	5.21692	12.62156	11.45457	7.09295	48.28809	57.36898	16.94974	90.10633	17.79136
2018-05-15 16:12:00	863033069630348222	0.00000	17.78921	10.28567	10.20601	8.46361	11.18200	55.00969	54.34721	62.18564	26.03383	38.30904
2018-05-15 16:13:00	359043379931766759	1.00000	14.29738	12.99579	13.43509	9.18950	7.79454	39.99735	49.57537	51.85166	66.72359	73.29298
2018-05-15 16:14:00	863033069630348628	0.00000	15.75154	5.01372	12.26592	9.17578	14.16922	47.64288	60.35012	68.68282	11.26560	95.48359
2018-05-15 16:15:00	863033069630348230	1.00000	11.33012	14.14803	14.11730	10.80659	6.57192	21.70428	58.29927	52.84897	52.26513	3.77025
2018-05-15 16:16:00	8630330696303482469	1.00000	8.75516	13.30424	12.38084	12.77787	9.55714	47.21519	67.59558	63.16007	60.66838	55.84805
2018-05-15 16:17:00	3590433799317661131	0.00000	10.28923	6.47281	8.04890	6.87931	13.15860	66.42882	54.99594	94.64631	15.60482	22.59586
2018-05-15 16:18:00	8630330696303482428	1.00000	10.05477	12.13494	12.11211	5.04107	8.09633	62.76801	72.60565	71.69939	51.66995	0.18756
2018-05-15 16:19:00	8630330696303482279	1.00000	12.94415	10.05910	11.18942	13.66195	11.59438	48.80290	46.69571	98.03017	35.41867	42.06845
2018-05-15 16:20:00	3590433799317662311	1.00000	13.71317	13.79185	10.81909	8.73335	8.08700	45.37502	65.83457	12.32535	26.17705	78.27385
2018-05-15 16:21:00	3590433799317661107	0.00000	14.09469	8.98939	6.37391	10.16487	13.87693	33.75040	49.63669	47.83471	97.63292	17.00739
2018-05-15 16:22:00	863033069630348321	0.00000	12.85446	10.83663	7.28017	10.79081	12.60975	45.11755	69.46740	12.78544	3.08438	94.89326
2018-05-15 16:23:00	8630330696303481719	1.00000	14.10471	9.46659	14.55579	12.54471	6.25041	69.46247	37.61932	35.72505	89.75101	78.62571
2018-05-15 16:24:00	8630330696303481347	1.00000	10.75873	7.32534	13.29299	10.27364	9.57365	55.68080	37.52775	37.43207	74.65388	37.81441
2018-05-15 16:25:00	863033069630348834	0.00000	12.24082	10.26247	11.93395	5.89418	10.20321	62.27955	39.65284	95.76637	49.74332	2.52809
2018-05-15 16:26:00	3590433799317661008	1.00000	9.95097	10.43289	11.29771	11.17728	9.06812	42.82823	51.57061	24.94956	54.58045	11.81392
2018-05-15 16:27:00	3590433799317661255	1.00000	11.74877	11.44488	11.74293	7.86910	9.89163	61.80770	59.61408	41.54281	9.87426	27.72621
2018-05-15 16:28:00	863033069630348412	1.00000	15.88921	9.52265	15.36183	13.06190	8.52846	57.49556	34.46116	14.54022	18.28694	9.80679
2018-05-15 16:29:00	3590433799317661073	0.00000	8.25114	11.18286	6.73495	12.39407	12.42254	44.30219	65.35669	81.46832	29.20911	48.95971
2018-05-15 16:30:00	8630330696303482055	1.00000	14.07621	14.56527	14.44556	11.10277	6.58006	74.81412	62.36221	27.12974	0.77011	11.28421
2018-05-15 16:31:00	3590433799317661230	0.00000	11.60547	11.45728	10.00211	7.03417	13.55656	45.45110	53.16006	11.83527	97.57217	89.30314
2018-05-15 16:32:00	8630330696303481511	1.00000	17.69081	11.51265	14.10140	7.40302	11.16161	36.30303	54.36444	36.89444	47.73012	29.75435
2018-05-15 16:33:00	3590433799317661354	1.00000	10.79597	7.66544	10.39023	7.37362	6.53722	48.55637	56.61764	27.74507	43.58595	47.80618
2018-05-15 16:34:00	3590433799317661917	0.00000	8.72366	6.75064	11.06116	10.21821	7.66380	37.37998	38.95603	38.73682	40.87730	95.18510
2018-05-15 16:35:00	8630330696303481404	1.00000	9.01756	9.85564	13.67153	16.92215	9.42415	46.18492	44.23677	67.53403	87.60870	71.54014
2018-05-15 16:36:00	8630330696303481776	1.00000	16.19352	12.05227	11.05739	10.41110	9.36244	39.79342	61.20433	75.20434	88.71998	60.16877
2018-05-15 16:37:00	8630330696303481420	0.00000	7.79673	10.99308	12.55322	15.03516	9.47869	79.09195	66.24582	66.43867	67.96045	14.82008
2018-05-15 16:38:00	863033069630348917	0.00000	11.31788	13.01220	8.34733	11.13791	10.84409	47.33688	47.84280	45.78153	56.00241	87.87782
2018-05-15 16:39:00	359043379931766825	0.00000	15.17407	11.09451	8.97167	9.77940	11.07119	33.12242	70.65002	5.15315	57.53315	35.27481
2018-05-15 16:40:00	3590433799317661982	1.00000	15.37883	15.34561	12.84703	12.11697	9.21826	44.76681	66.29669	99.73734	53.20780	78.35489
2018-05-15 16:41:00	8630330696303481529	0.00000	12.45282	7.24422	9.42309	8.69430	10.97274	73.81704	60.28287	64.18287	41.04269	37.19536
2018-05-15 16:42:00	3590433799317662253	0.00000	12.76876	8.05033	10.16205	13.51831	7.85035	48.93846	51.71929	2.43760	11.11141	75.39040
2018-05-15 16:43:00	359043379931766320	0.00000	13.48654	13.93549	7.40366	8.10759	14.63091	39.91568	48.63553	46.73321	28.52997	19.11864
2018-05-15 16:44:00	3590433799317661917	1.00000	12.51603	7.74646	11.69685	12.13833	5.47973	51.51774	57.17540	19.15297	48.61647	58.54143
2018-05-15 16:45:00	359043379931766544	0.00000	10.85828	11.13162	10.42611	8.82983	13.10954	42.90584	46.68058	21.08783	88.07897	44.05380
2018-05-15 16:46:00	3590433799317661495	0.00000	10.63263	10.28250	8.00408	12.13547	15.70836	41.69990	47.11828	90.23943	20.92482	18.47888
2018-05-15 16:47:00	8630330696303481610	1.00000	15.19644	12.15764	12.23885	8.02647	12.68320	49.72728	62.84932	45.46745	8.20458	35.49379
2018-05-15 16:48:00	863033069630348586	1.00000	13.82427	15.40469	12.89115	10.32642	6.08140	55.72240	64.54419	38.79718	81.12500	73.15755
2018-05-15 16:49:00	359043379931766346	1.00000	12.25760	9.90936	9.18274	9.82635	9.54119	47.23694	56.65693	40.36257	38.13761	51.16040
2018-05-15 16:50:00	863033069630348073	0.00000	13.13368	11.52845	6.50520	10.91068	15.27415	59.41834	34.87170	83.88947	31.30809	52.27774
2018-05-15 16:51:00	863033069630348560	1.00000	11.78969	9.66059	7.44863	8.76431	11.46477	74.55142	41.54617	42.70158	57.11946	60.96452
2018-05-15 16:52:00	3590433799317661552	1.00000	12.33344	5.62334	9.20970	11.22009	9.91390	60.95790	51.57433	79.40179	72.40140	63.99104
2018-05-15 16:53:00	8630330696303481438	0.00000	12.93253	8.59211	7.85378	6.17740	10.31342	51.22751	38.95174	82.18385	95.30592	50.01759
2018-05-15 16:54:00	3590433799317662154	0.00000	11.67437	8.22456	10.16839	11.04224	12.06701	57.76071	56.61283	31.29864	63.99853	57.88093
2018-05-15 16:55:00	359043379931766361	1.00000	12.88270	8.15259	10.55161	5.44651	10.12352	54.52350	45.94390	94.41828	66.44293	82.63961
2018-05-15 16:56:00	3590433799317661388	1.00000	13.43590	10.14821	14.98918	12.79020	8.37081	58.70062	42.65845	38.86023	5.93751	6.24163
2018-05-15 16:57:00	863033069630348651	1.00000	14.09843	16.91671	15.28370	13.05371	5.83051	51.22584	53.98900	42.13828	66.24850	43.75801
2018-05-15 16:58:00	8630330696303481073	1.00000	14.06440	7.92353	13.13310	14.22004	6.37034	63.65087	57.77299	9.56722	46.35147	4.32684
2018-05-15 16:59:00	3590433799317661586	1.00000	13.89784	12.31456	13.19312	10.44759	9.74371	44.42436	42.91727	35.39337	60.77785	95.81178
2018-05-15 17:00:00	863033069630348859	1.00000	15.29251	13.32770	10.65114	9.80721	8.81769	53.43189	58.93463	68.33615	96.34716	35.98289
2018-05-15 17:01:00	8630330696303482238	1.00000	13.36526	13.32328	14.48009	9.86358	8.22924	38.37368	55.56559	45.55513	91.07706	97.92432
2018-05-15 17:02:00	863033069630348263	0.00000	12.68802	8.59973	10.84770	7.71876	8.76855	66.65799	70.75318	4.32775	58.05002	34.26922
2018-05-15 17:03:00	8630330696303482204	1.00000	11.48376	9.98561	11.74839	9.98106	7.00037	38.86013	52.24595	0.28116	84.88109	39.12661
2018-05-15 17:04:00	8630330696303481313	0.00000	13.13952	11.00788	9.26332	11.29919	15.50137	34.84123	64.35269	54.60426	69.09979	67.29959
2018-05-15 17:05:00	8630330696303481818	1.00000	12.00260	9.83403	7.10407	9.20536	9.78207	70.61309	44.40562	47.81741	45.31299	7.90371
2018-05-15 17:06:00	3590433799317662204	0.00000	13.64924	5.64108	10.44006	9.04878	10.69708	65.24685	69.29938	30.27926	13.00673	82.51496
2018-05-15 17:07:00	3590433799317662162	0.00000	14.32796	10.46196	13.70930	13.34957	10.49449	49.20532	41.56918	16.20828	17.31725	66.74768
2018-05-15 17:08:00	3590433799317661735	0.00000	11.40075	10.38717	11.50063	9.15104	13.85491	54.51216	59.21451	72.54439	4.58731	59.97402
2018-05-15 17:09:00	8630330696303481966	1.00000	11.41009	9.47565	13.26014	13.77898	8.03481	32.43460	75.26972	89.38059	6.72566	97.46499
2018-05-15 17:10:00	863033069630348867	1.00000	12.42824	10.03788	6.44876	7.03985	13.76611	57.76863	50.56864	53.91593	37.56538	42.97958
2018-05-15 17:11:00	8630330696303482295	1.00000	10.93165	9.38824	13.37910	9.02230	8.73855	62.75217	47.86511	55.93292	38.42478	94.33517
2018-05-15 17:12:00	359043379931766643	0.00000	12.50450	10.38596	6.67159	8.03625	14.30972	42.62767	69.53361	82.14424	43.92756	52.55864
2018-05-15 17:13:00	8630330696303481768	0.00000	14.61381	11.12709	12.47428	8.26457	9.39277	49.44874	64.90585	64.77874	21.93847	56.20079
2018-05-15 17:14:00	863033069630348578	0.00000	13.26170	11.53305	0.54045	10.69159	7.46224	58.00815	40.14435	39.81082	9.29566	96.92328
2018-05-15 17:15:00	359043379931766858	0.00000	12.46621	10.27220	10.59856	9.39481	11.20759	26.86751	53.13320	3.71774	26.68836	17.42126
2018-05-15 17:16:00	359043379931766205	1.00000	10.97293	8.56151	16.37439	14.36705	7.41116	44.30916	63.71082	8.95028	46.54331	1.87444
2018-05-15 17:17:00	3590433799317661974	1.00000	12.29568	10.13781	7.85708	8.03903	14.19350	46.02318	54.18265	3.57505	80.56396	73.83842
2018-05-15 17:18:00	3590433799317661180	1.00000	8.58353	12.12270	12.46011	14.05884	11.35675	41.39896	48.86865	64.87650	51.61979	38.02169
2018-05-15 17:19:00	863033069630348230	0.00000	13.49328	6.43679	8.50001	11.85426	11.17614	77.02892	54.97897	65.58239	22.36669	25.09364
2018-05-15 17:20:00	3590433799317661396	1.00000	11.03534	14.71081	10.50790	5.42075	8.63352	68.23784	43.71187	82.85659	82.76568	79.16653
2018-05-15 17:21:00	8630330696303481032	1.00000	12.17934	7.85083	11.75932	13.39813	10.33757	28.00248	59.49414	43.39132	86.24865	61.66771
2018-05-15 17:22:00	8630330696303482196	1.00000	11.36249	14.66909	14.30032	9.59760	5.84637	59.71015	48.00313	63.35864	88.79632	76.14503
2018-05-15 17:23:00	359043379931766700	1.00000	15.54756	15.40944	13.98069	11.80711	9.34982	75.80982	56.86145	86.58352	49.03720	87.57212
2018-05-15 17:24:00	359043379931766072	1.00000	15.31201	14.70436	12.92111	9.71739	10.52375	39.08095	62.31561	43.01727	90.06063	28.15219
2018-05-15 17:25:00	8630330696303482337	0.00000	12.05323	9.97376	7.44452	6.72431	14.10297	46.44072	53.40487	53.77322	76.77009	56.36926
2018-05-15 17:26:00	8630330696303481412	1.00000	12.37762	12.42640	12.25477	9.10577	6.55238	43.31453	35.47099	67.97128	17.40934	37.44329
2018-05-15 17:27:00	8630330696303481958	1.00000	11.52591	11.57926	10.72522	9.45291	8.67144	48.40042	46.34387	57.08050	60.41241	40.66903
2018-05-15 17:28:00	863033069630348198	1.00000	10.89535	14.60855	12.26262	11.85605	8.22534	41.92974	64.16527	95.21158	55.11613	46.23063
2018-05-15 17:29:00	359043379931766361	1.00000	11.88398	12.48536	13.50498	12.61880	8.66754	59.35582	55.34311	13.03999	53.82988	82.03532
2018-05-15 17:30:00	863033069630348495	1.00000	11.96765	13.28919	12.48342	7.35938	11.72451	40.66041	43.52608	45.91657	0.11516	55.70959
2018-05-15 17:31:00	8630330696303481925	1.00000	13.86639	12.68577	13.01280	8.96321	10.24760	27.03635	76.33151	58.28312	12.30750	69.26257
2018-05-15 17:32:00	359043379931766239	1.00000	12.73695	12.67084	12.74087	7.65862	11.09489	55.47891	73.45236	18.06288	32.14639	57.84869
2018-05-15 17:33:00	359043379931766114	1.00000	15.03905	10.73065	12.90529	11.86416	9.43522	45.95124	50.95414	11.08923	76.54544	16.16554
2018-05-15 17:34:00	8630330696303482055	1.00000	12.34429	9.57410	11.14923	11.59485	11.32045	43.82037	72.62207	2.72597	11.24743	29.65309
2018-05-15 17:35:00	359043379931766817	0.00000	13.10436	11.09039	16.27755	16.70694	8.13413	48.17120	64.76855	70.27736	28.08834	13.22834
2018-05-15 17:36:00	3590433799317661230	1.00000	12.27697	13.40251	13.62940	7.69968	8.85403	49.90706	41.92110	76.09680	52.90597	17.99990
2018-05-15 17:37:00	359043379931766601	1.00000	13.09879	12.95093	11.03614	7.02482	10.46458	36.41610	70.23079	58.86526	47.07443	66.44393
2018-05-15 17:38:00	3590433799317661305	0.00000	12.05068	9.26383	9.64214	9.24662	11.00490	52.89835	36.78663	54.34418	80.37135	0.30913
2018-05-15 17:39:00	8630330696303482386	1.00000	12.13402	10.77531	15.25241	12.78572	9.05233	41.87796	51.85316	87.55864	45.21586	80.22118
2018-05-15 17:40:00	359043379931766304	1.00000	13.00986	8.58135	10.66502	14.69084	11.58366	38.21222	64.23165	30.28575	61.44058	45.85546
2018-05-15 17:41:00	8630330696303481511	1.00000	16.32461	9.46197	11.84912	7.50338	9.96956	39.56912	30.29244	42.23379	32.25256	76.24130
2018-05-15 17:42:00	3590433799317661727	1.00000	5.90046	9.19553	10.74164	14.34867	10.30043	43.16089	76.43865	83.06867	16.30368	57.39696
2018-05-15 17:43:00	8630330696303481750	1.00000	14.90454	7.19967	9.78759	6.22772	12.26622	23.54810	53.28978	31.13361	17.03857	6.12063
2018-05-15 17:44:00	359043379931766684	0.00000	12.01636	11.19660	11.32789	6.69389	7.94275	65.90884	41.25521	45.49312	83.30581	66.23637
2018-05-15 17:45:00	8630330696303481719	0.00000	14.83750	7.68615	10.29806	9.80438	12.85849	53.43894	69.81789	27.26626	17.30410	5.51942
2018-05-15 17:46:00	863033069630348586	1.00000	15.70825	10.28310	14.31020	13.81768	11.23558	34.72225	46.27200	90.02829	54.22417	23.21159
2018-05-15 17:47:00	863033069630348578	0.00000	12.83179	12.92844	5.96588	10.29378	12.33393	55.32091	52.44068	41.17531	87.28062	55.70835
2018-05-15 17:48:00	863033069630348792	1.00000	8.31670	10.59707	11.54032	9.43820	10.52695	56.00540	56.71403	98.83166	93.32334	72.25018
2018-05-15 17:49:00	3590433799317661313	1.00000	11.66913	7.64770	12.11276	13.68141	9.03122	55.58416	38.78723	78.74854	3.69414	33.52056
2018-05-15 17:50:00	3590433799317661503	1.00000	12.54466	5.66805	12.84779	14.95718	7.61550	57.04287	75.05076	48.74412	92.95326	88.30582
2018-05-15 17:51:00	8630330696303482444	1.00000	15.16240	6.29095	12.13170	7.02915	10.64192	65.01097	38.56929	58.97631	94.12389	98.61087
2018-05-15 17:52:00	863033069630348727	1.00000	8.75207	12.43295	14.09294	7.41101	8.82593	66.66579	43.81673	15.74520	14.77945	9.49211
2018-05-15 17:53:00	3590433799317661214	1.00000	15.07294	10.91483	14.55357	10.27484	11.56385	52.43685	30.14098	43.05865	71.69759	46.83095
2018-05-15 17:54:00	359043379931766544	1.00000	13.28959	14.18184	12.42250	8.22538	8.09443	65.56809	70.39412	1.90352	75.07340	41.62804
2018-05-15 17:55:00	359043379931766775	1.00000	14.23459	13.09996	14.82604	12.66731	8.50598	49.50894	51.96737	29.06516	8.92048	61.91446
2018-05-15 17:56:00	3590433799317662287	1.00000	13.86606	10.95810	10.75974	5.86543	8.16856	37.73672	59.47204	70.91842	33.43141	74.25490
2018-05-15 17:57:00	8630330696303482097	0.00000	11.28958	0.00000	11.29303	9.86133	10.75487	42.95463	59.36719	66.55840	41.21465	9.95969
2018-05-15 17:58:00	8630330696303481784	0.00000	12.12476	11.27887	10.71632	4.64591	9.67299	43.23076	47.53625	11.99801	78.74957	74.46600
2018-05-15 17:59:00	863033069630348966	1.00000	11.71801	10.78369	15.34877	15.42430	8.84642	50.82898	40.80272	10.14887	50.07005	94.13262
2018-05-15 18:00:00	359043379931766510	0.00000	14.37779	10.92582	8.71247	7.05475	13.01031	61.39149	55.33097	77.83281	34.80712	66.88362
2018-05-15 18:01:00	359043379931766528	1.00000	9.26515	10.71083	10.81843	10.76093	7.21538	32.28870	25.35696	76.53628	92.77961	84.53775
