ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.documentsui	p.system	p.android.settings	p.android.packageinstaller	p.android.chrome	p.android.defcontainer	p.gms.persistent	p.notifier	p.dogalize	p.inputmethod.latin	p.simulator	p.android.gms	p.android.vending	p.katana	p.process.gapps	p.google	p.olauncher	p.browser.provider
2018-05-12 19:30:00	3590433799317661594	1.00000	13.78932	8.64897	9.09132	13.94746	6.15360	12.11303	6.66613	0.00122	50.91596	64.79672	51.61358	68.73797	44.59010	22.18185	86.96628	2.62945	86.06791	93.03200	92.13290	97.25537
2018-05-12 19:31:00	863033069630348651	1.00000	10.88021	14.17650	10.22553	14.24877	15.85759	10.14722	8.16035	0.23368	28.08221	25.18081	55.83272	7.11567	0.88990	46.22356	78.37546	82.71342	6.90750	83.30548	97.48103	6.27140
2018-05-12 19:32:00	359043379931766056	1.00000	10.28207	9.46868	10.20694	12.10798	11.24980	6.61340	11.25681	0.00238	44.20883	46.83675	41.21805	87.72707	51.15771	47.94818	10.94120	60.68504	14.81937	11.92061	97.01057	93.14421
2018-05-12 19:33:00	359043379931766338	0.00000	10.70492	10.83038	14.86386	10.07780	6.97029	14.49990	12.56460	0.00847	94.79412	59.13601	56.32123	93.82325	36.44010	26.46129	8.49263	55.70927	62.88110	95.48401	72.45059	63.58586
2018-05-12 19:34:00	359043379931766346	1.00000	8.98034	12.65859	12.26460	13.84370	14.06571	8.93554	9.38305	0.05147	45.45829	46.82957	67.77057	94.24522	92.46214	21.97488	25.05643	1.57061	72.77512	78.42932	96.22782	31.59795
2018-05-12 19:35:00	359043379931766627	1.00000	11.81033	9.06769	8.27344	18.46660	8.43850	14.34004	8.24375	0.00145	47.25395	32.67992	44.43567	56.63295	87.54137	29.69805	43.36045	79.74217	98.66068	33.67066	54.59566	96.15005
2018-05-12 19:36:00	8630330696303481701	1.00000	9.87895	11.53140	11.76988	14.18230	13.89492	10.76883	10.25829	0.01672	84.96025	64.16367	41.79971	7.72193	87.59153	54.71961	23.48461	40.76245	36.31897	41.08312	44.65992	94.73004
2018-05-12 19:37:00	359043379931766569	0.00000	9.26324	12.37339	11.33597	11.16768	8.20815	11.02537	16.01018	0.03874	59.87473	56.56753	64.93932	26.02273	93.74213	84.48967	50.02882	77.89710	39.91243	9.40055	88.50274	80.18901
2018-05-12 19:38:00	359043379931766767	0.00000	13.54916	12.92627	13.37828	11.67696	12.70649	14.00150	10.41957	0.06713	70.91747	62.53917	51.93943	46.71180	49.95441	75.51255	26.45656	31.39996	36.79277	29.62636	53.07084	17.18495
2018-05-12 19:39:00	359043379931766973	1.00000	10.80958	9.35766	11.50757	14.60042	11.67129	13.72036	13.10539	0.00198	58.63718	39.05805	41.33362	45.67376	15.60419	48.24861	11.52581	8.25684	29.97029	20.51921	39.49920	41.38734
2018-05-12 19:40:00	3590433799317661602	0.00000	13.32184	16.19804	11.39330	12.24929	13.56995	14.60716	7.98268	1.76402	38.22114	62.51558	56.31726	89.68649	60.36159	82.23571	10.31391	36.93026	79.26439	10.33193	41.70888	38.04239
2018-05-12 19:41:00	8630330696303482139	1.00000	10.44040	14.98369	16.14421	11.96748	12.92202	12.44358	6.94801	0.52382	41.65527	38.02617	55.16093	29.58676	63.91263	94.82579	65.55334	96.49365	61.02461	1.06975	17.24576	9.80891
2018-05-12 19:42:00	8630330696303481263	0.00000	7.17710	12.09631	11.16359	13.85637	12.73265	6.60982	9.12582	0.02954	35.22482	48.95130	33.82639	75.47675	96.70606	66.16032	83.85194	92.18121	67.17405	54.72033	36.98351	75.25505
2018-05-12 19:43:00	3590433799317662006	0.00000	4.31042	11.19224	11.32529	12.04780	11.56471	13.72487	10.57417	0.01196	29.39891	38.58661	61.68425	10.22595	55.13077	61.65839	42.81256	82.16810	15.67107	15.43407	28.78812	59.71852
2018-05-12 19:44:00	359043379931766957	1.00000	15.62483	7.44765	7.30658	10.83565	9.14484	9.25502	6.86279	0.00067	58.23710	36.28854	65.14750	73.42938	21.67488	33.93144	76.61086	6.83803	5.32479	82.44654	65.17770	13.88878
2018-05-12 19:45:00	8630330696303481677	0.00000	10.16195	11.75297	14.57427	13.47521	11.33128	13.66911	8.52492	0.02103	36.79236	76.28321	48.52731	33.15610	37.67743	89.15049	31.71042	99.02403	65.44423	37.80283	85.43445	0.61017
2018-05-12 19:46:00	863033069630348156	1.00000	8.50786	12.08524	12.28327	12.12288	12.43679	10.61453	9.89461	0.02894	57.85236	22.24567	65.08621	41.56849	37.78261	79.21949	33.57436	68.52540	58.20557	35.81911	63.69497	73.99882
2018-05-12 19:47:00	359043379931766262	0.00000	8.54428	13.44606	14.06654	10.26937	9.23503	13.58110	14.31046	0.11280	43.29972	44.91327	63.99345	96.20159	7.56367	49.21798	16.31195	31.65024	68.04300	29.08296	89.04055	39.54410
2018-05-12 19:48:00	359043379931766726	1.00000	12.45761	15.75446	9.43700	10.33623	13.96078	12.67584	7.07792	1.13212	62.09057	16.11733	59.56893	22.23220	24.37586	93.78185	66.41953	33.24489	75.71242	9.68619	68.07966	87.15084
2018-05-12 19:49:00	359043379931766148	0.00000	9.13488	13.90254	14.47172	12.63887	10.17434	13.79885	12.02223	0.17788	74.04766	22.49597	61.06750	46.81953	78.62294	84.46657	33.57075	53.08260	2.10689	53.80618	95.55650	74.44856
2018-05-12 19:50:00	8630330696303481008	0.00000	10.87978	10.04687	15.09897	13.49425	9.97191	14.46965	8.41299	0.00408	44.87125	52.72921	46.35061	48.84111	73.05974	97.77579	72.91827	78.20817	75.25798	83.84140	0.55074	86.84950
2018-05-12 19:51:00	863033069630348966	1.00000	7.67758	10.94801	10.02789	15.26525	11.94180	7.87769	11.60228	0.00941	53.67054	60.77808	46.34198	69.56187	62.18657	25.41938	27.04300	13.67552	72.10935	84.13334	99.52683	81.65906
2018-05-12 19:52:00	8630330696303482261	1.00000	6.99355	12.60502	10.07245	13.54655	14.07385	6.39040	3.76976	0.04886	36.71388	41.76262	60.83328	39.13598	34.32792	32.63329	61.83682	1.01247	4.96588	25.32738	65.06846	14.62848
2018-05-12 19:53:00	8630330696303482261	1.00000	9.44033	11.30149	10.11141	14.16483	13.89832	8.55817	8.18956	0.01332	83.20980	63.99573	74.58970	7.87749	4.93540	53.78073	11.04295	81.50290	51.23097	46.71403	44.92255	39.71144
2018-05-12 19:54:00	359043379931766106	0.00000	15.35438	10.95195	7.60016	9.88780	9.34037	5.36005	7.77753	0.00964	39.94549	52.60248	33.43641	47.61115	78.43066	46.60480	92.45263	80.55144	35.41151	25.55865	26.96437	3.74154
2018-05-12 19:55:00	8630330696303481792	1.00000	13.18173	10.67763	7.99916	11.64867	10.72735	8.03593	10.60750	0.00730	45.03216	61.12064	64.62540	29.22467	43.81031	52.26021	77.45025	80.52832	13.84224	55.00765	72.73076	25.59287
2018-05-12 19:56:00	3590433799317661412	1.00000	8.91653	13.80410	14.81465	12.84713	13.17720	9.66051	9.66575	0.16121	45.49513	29.05800	39.43408	75.29593	67.05986	66.72761	64.21639	98.00041	8.82157	71.62454	34.64616	63.60292
2018-05-12 19:57:00	359043379931766601	1.00000	9.40536	12.51918	12.89155	13.09097	14.70348	9.90240	4.90695	0.04472	40.77128	56.59794	53.47166	94.90203	43.92009	21.11823	46.46425	65.76966	21.67401	88.50616	49.75944	13.77354
2018-05-12 19:58:00	8630330696303481529	0.00000	8.98230	14.32397	13.75132	15.30925	8.47222	11.28491	15.44665	0.27100	59.77881	54.29291	53.57127	28.64192	66.36692	47.47381	53.00072	76.20089	49.12564	77.07288	0.86940	13.07877
2018-05-12 19:59:00	8630330696303482188	1.00000	12.19334	8.80726	11.17436	13.18360	8.82764	10.91775	10.60780	0.00128	53.33721	68.75814	59.00996	1.80230	93.81503	45.11396	69.01279	57.92487	30.67437	69.74514	45.17228	27.35631
2018-05-12 20:00:00	8630330696303482105	1.00000	6.95746	12.28119	12.56731	9.42884	9.30507	6.85333	9.91090	0.03530	54.14094	61.82917	46.82746	80.88381	16.17490	11.52259	17.19076	78.34062	96.85700	42.92432	31.15427	31.98024
2018-05-12 20:01:00	359043379931766072	1.00000	11.96506	8.98825	9.93557	11.69991	10.38492	7.69433	9.26353	0.00150	53.75141	55.58899	50.09340	52.41307	70.67035	92.08513	15.73829	92.63034	63.82257	71.51392	44.43362	77.79557
2018-05-12 20:02:00	8630330696303482196	1.00000	10.97139	9.56244	12.66789	13.13479	15.23673	11.56677	8.92008	0.00247	30.57178	40.82265	52.07194	27.23902	11.94304	45.28150	17.38176	3.58827	72.93583	11.41246	27.90022	41.94089
2018-05-12 20:03:00	3590433799317661727	0.00000	9.56218	12.60987	13.00478	16.62318	8.17469	11.99966	10.46069	0.04878	54.72583	61.36871	77.18253	77.71396	23.94109	68.68180	36.92422	74.52826	97.10692	11.74197	80.70392	64.49744
2018-05-12 20:04:00	359043379931766502	0.00000	8.61554	15.47012	11.95690	9.22482	7.95956	12.09208	17.55688	0.85201	49.32351	59.52783	43.47471	26.15086	23.86465	90.59309	18.75985	13.30463	71.73352	53.23950	25.30359	22.66816
2018-05-12 20:05:00	359043379931766767	1.00000	13.77857	11.06921	9.38215	10.60524	8.96161	8.92659	10.16631	0.01065	58.40193	39.27335	55.97744	45.98462	74.42163	97.51838	53.72104	50.33505	70.32864	1.65804	97.76583	78.03311
2018-05-12 20:06:00	3590433799317661719	1.00000	12.04316	11.57684	11.37860	12.19865	9.59480	10.03265	9.83538	0.01769	46.45339	27.86956	63.35975	98.56971	62.92312	6.21701	29.18196	87.00627	54.43669	26.22514	71.51572	12.93112
2018-05-12 20:07:00	8630330696303482154	0.00000	15.10957	10.27969	15.69443	14.16602	6.71980	11.80269	13.88254	0.00501	47.16446	55.00342	42.34075	1.51578	89.21507	22.66860	25.49079	66.99840	76.44539	98.68536	8.71779	71.40033
2018-05-12 20:08:00	8630330696303481867	0.00000	9.82598	12.55021	13.49101	13.46491	10.53901	12.39499	12.88784	0.04619	62.07353	29.86398	51.93485	49.24933	27.06077	97.42507	3.67636	94.38641	92.59641	29.35176	8.83553	12.23015
2018-05-12 20:09:00	863033069630348453	0.00000	9.72176	13.10241	11.20363	9.11314	15.92682	10.77789	7.86966	0.08016	31.65499	32.30908	39.45010	53.72522	59.95908	61.24037	86.67215	98.12353	27.99718	48.73429	50.55261	72.59026
2018-05-12 20:10:00	3590433799317661800	1.00000	8.98141	8.16861	15.32680	13.05039	8.03427	7.83522	11.84911	0.00083	29.57370	54.19635	54.78751	13.43274	49.96192	47.56716	47.42315	61.01050	83.47330	69.75975	93.94174	13.18924
2018-05-12 20:11:00	863033069630348461	0.00000	12.18632	12.30636	11.08759	6.71418	12.52991	10.12593	9.00073	0.03626	66.09671	29.04631	34.21857	80.16884	84.90227	35.57042	1.14891	42.28420	48.76257	63.81692	23.17013	26.27774
2018-05-12 20:12:00	3590433799317661891	0.00000	5.67294	12.73701	9.78021	15.06281	8.64349	10.27470	13.12013	0.05573	49.89047	48.93255	37.64108	90.31000	30.68078	52.75069	86.44996	48.55214	59.69229	46.20829	40.21287	93.06313
2018-05-12 20:13:00	359043379931766585	1.00000	7.65305	13.20011	12.75251	11.54066	11.75141	7.87697	10.51433	0.08813	49.10392	69.26221	50.77309	86.00390	63.39468	0.86011	3.51616	66.15922	48.86741	76.12135	24.24716	24.34911
2018-05-12 20:14:00	359043379931766221	0.00000	13.50075	15.66533	11.67825	10.39090	13.99665	17.65168	6.99891	1.03566	46.61361	66.34550	66.16680	82.80616	48.16018	4.35505	23.62294	68.52795	97.43520	8.36625	19.69508	12.42327
2018-05-12 20:15:00	8630330696303482469	1.00000	11.66237	13.44385	15.90076	11.13289	14.34287	8.74465	8.58540	0.11253	57.32178	39.60502	48.23590	3.98786	52.26244	54.75001	76.75988	25.63687	23.25632	49.67565	77.01155	0.36633
2018-05-12 20:16:00	3590433799317661925	1.00000	8.97998	14.64575	13.21859	11.73773	12.00095	6.23881	9.69516	0.37351	36.60129	52.31558	54.74245	82.79168	67.00762	63.57071	25.50311	89.83992	82.28365	81.72472	99.44363	55.27820
2018-05-12 20:17:00	8630330696303481065	1.00000	7.61160	8.12944	9.35308	18.41894	10.63078	12.45222	11.53066	0.00071	51.20573	72.09653	52.24406	22.73637	1.39068	92.59710	47.89941	60.45579	18.24667	66.63534	65.56903	32.02803
2018-05-12 20:18:00	8630330696303481909	0.00000	13.00625	9.89592	12.99428	10.29209	14.26235	7.83409	6.87807	0.00345	79.54001	40.88847	57.17238	16.77265	64.32852	86.98152	61.95059	0.87181	33.65278	68.76448	76.20587	76.12303
2018-05-12 20:19:00	8630330696303482360	0.00000	12.77538	12.13078	15.28476	10.76315	13.03797	13.46084	11.35915	0.03045	69.58670	44.06603	85.47060	58.73221	41.01131	95.70341	27.40605	46.88878	43.97501	53.57664	14.34554	65.67158
2018-05-12 20:20:00	359043379931766080	1.00000	7.92213	14.52027	13.11746	13.35742	10.99264	7.66151	10.28765	0.32965	38.57302	55.21850	70.56325	75.31555	26.15016	7.42752	42.79365	73.76891	62.46148	79.68339	35.13488	23.79450
2018-05-12 20:21:00	359043379931766734	1.00000	6.36022	11.28340	13.05001	11.85950	10.22174	8.87435	6.13806	0.01324	40.67452	74.16491	29.71378	34.61289	10.75785	80.58558	72.62952	63.50088	63.53414	65.71855	90.16880	24.70068
2018-05-12 20:22:00	863033069630348685	1.00000	7.59721	13.10945	13.91374	8.49509	9.11831	5.91186	13.15705	0.08065	61.30268	51.93260	69.86733	81.48017	12.64076	5.10143	82.16876	36.05805	20.03265	84.73228	16.98561	9.08169
2018-05-12 20:23:00	3590433799317661776	0.00000	6.76706	11.57017	14.79592	12.41079	9.75182	15.10538	8.94588	0.01747	40.10080	35.07254	62.40287	86.46393	93.56035	50.43610	13.01760	77.25742	72.29485	84.73583	31.81337	9.92858
2018-05-12 20:24:00	8630330696303482170	0.00000	10.00267	14.65675	13.57875	12.13891	11.95616	9.10885	10.52050	0.37791	24.87312	45.81895	55.69786	20.56530	91.01098	30.85310	67.21303	64.28320	59.67798	7.80727	80.23531	23.31113
2018-05-12 20:25:00	8630330696303482063	1.00000	11.80978	6.97843	8.74986	16.01530	10.39523	13.70578	10.67609	0.00050	30.70481	35.52678	66.12758	61.36614	50.40636	63.40459	91.93658	47.55474	33.25747	39.82579	72.34602	5.16883
2018-05-12 20:26:00	8630330696303481305	1.00000	9.25216	12.05278	13.94701	14.57352	11.89805	9.77801	12.64103	0.02804	73.29464	45.16678	51.11029	77.16033	93.53969	78.71221	96.18462	64.06618	27.61875	14.74239	87.88934	76.96443
2018-05-12 20:27:00	863033069630348412	1.00000	14.59510	9.21215	8.72174	11.38453	5.82714	6.95342	5.49817	0.00198	79.14765	25.56747	47.95821	17.40371	93.26693	89.45816	96.12237	87.70009	0.79016	15.12442	4.59894	44.40833
2018-05-12 20:28:00	359043379931766320	0.00000	14.17049	15.69610	13.50422	10.56291	13.16611	13.39621	12.23042	1.06800	61.20899	38.24522	41.26209	72.55696	88.61027	39.91714	68.26368	42.05100	55.86287	54.97704	43.08143	73.56330
2018-05-12 20:29:00	8630330696303481057	0.00000	11.81680	11.94188	15.29556	9.29488	11.93773	14.89708	9.04941	0.02532	78.91197	54.88451	48.78251	73.74812	5.36523	35.33103	87.07007	6.50907	4.93510	55.55660	30.48867	20.04594
2018-05-12 20:30:00	8630330696303481149	1.00000	9.85860	12.65923	11.79268	14.64990	14.84107	9.92153	6.42679	0.05152	76.93653	49.67641	49.29426	2.75442	84.22277	28.88420	3.59726	37.31774	51.71096	18.83162	69.66062	25.04204
2018-05-12 20:31:00	359043379931766312	1.00000	13.19556	8.71409	5.38652	17.18523	6.54360	12.40914	6.19154	0.00113	61.90686	20.99422	69.31812	75.97982	93.27492	29.00678	95.79999	20.08765	35.32498	76.30972	25.80197	59.41056
2018-05-12 20:32:00	3590433799317661461	1.00000	12.45681	7.35909	10.88110	14.08609	7.03016	9.59476	8.86312	0.00046	59.22440	54.05652	61.75088	19.74861	99.33599	64.46480	70.78076	39.71271	82.66178	76.75910	94.50954	62.61947
2018-05-12 20:33:00	3590433799317661156	0.00000	5.33902	9.80282	11.48806	11.06538	11.52428	12.33904	10.71328	0.00317	21.66932	45.30973	55.60927	89.49400	88.60597	18.88527	38.31307	26.94616	86.59125	40.10333	56.38740	79.64495
2018-05-12 20:34:00	8630330696303481198	1.00000	10.31132	10.92178	8.20762	14.96442	5.71726	7.49175	7.50138	0.00930	56.86752	42.46860	52.12146	13.16840	45.17879	46.76179	53.32349	84.37163	62.43984	98.64598	81.92092	85.18087
2018-05-12 20:35:00	863033069630348560	0.00000	12.45143	12.30914	13.24872	11.64174	10.54491	13.27454	7.99525	0.03628	40.81237	54.44634	85.44861	20.06667	5.51444	95.84602	60.67467	22.40753	41.03127	20.61286	59.25111	57.37056
2018-05-12 20:36:00	3590433799317662469	1.00000	9.88405	11.36428	12.41501	9.91473	11.52194	8.64481	9.14448	0.01441	68.35150	58.31877	59.21117	31.30210	47.87766	76.10821	53.87201	84.51718	25.30563	27.20921	27.92781	5.29677
2018-05-12 20:37:00	359043379931766007	0.00000	13.61457	14.45913	13.02347	10.84776	13.00791	13.52539	9.54573	0.31016	66.35237	65.10292	49.59231	27.12593	69.63423	23.57361	33.21295	96.22267	24.37780	22.50053	64.30350	10.30135
2018-05-12 20:38:00	3590433799317661933	1.00000	12.07877	12.84582	13.64609	11.88824	13.53436	10.31984	16.67977	0.06190	46.28459	66.79619	78.31636	2.37172	10.80150	77.32093	92.19009	30.90982	47.79236	25.78843	38.25629	72.26615
2018-05-12 20:39:00	3590433799317662303	1.00000	7.95944	12.00810	12.05414	12.97689	12.78291	8.17384	9.88963	0.02691	46.43045	35.63963	64.15124	99.37327	50.80927	44.04862	17.93966	29.45044	53.55859	23.77605	91.16282	21.25779
2018-05-12 20:40:00	8630330696303481677	1.00000	11.00109	10.65063	9.64905	13.90939	7.12015	8.37925	8.39914	0.00712	42.09271	37.54408	80.66927	90.87855	30.03355	46.44653	6.79981	33.26756	1.10909	6.12981	21.80541	56.36588
2018-05-12 20:41:00	8630330696303482485	1.00000	9.79643	13.93366	13.92535	7.78544	11.96715	3.71071	6.59916	0.18339	38.03227	44.84430	38.78871	11.65306	43.51840	48.71388	34.89742	20.31060	83.35983	64.57486	14.61694	86.77238
2018-05-12 20:42:00	3590433799317661297	0.00000	10.94204	10.94214	14.54087	12.03768	14.84288	12.44895	11.15442	0.00947	60.65766	49.37749	71.40823	14.93900	7.19395	8.75042	31.38655	98.65200	23.70606	68.34673	43.95396	95.60564
2018-05-12 20:43:00	863033069630348149	1.00000	16.21086	8.93302	7.07204	11.50098	9.53262	9.72062	7.41120	0.00143	69.81785	64.59375	50.77159	95.86126	25.19475	82.40705	63.87653	88.50883	73.50645	75.38076	59.19678	51.05245
2018-05-12 20:44:00	3590433799317661099	1.00000	12.11401	7.97517	10.67096	12.02639	8.45348	9.78193	9.67745	0.00065	52.98036	39.48541	39.49756	69.82604	92.68781	94.17547	9.11144	49.10899	63.18524	33.47030	9.23315	64.22516
2018-05-12 20:45:00	359043379931766791	1.00000	13.28788	12.30753	12.66882	11.07896	10.56378	15.03269	5.83942	0.03627	38.88353	58.44635	42.67898	8.25454	50.04377	73.63505	25.44608	51.90217	17.85680	93.21099	65.07219	65.60941
2018-05-12 20:46:00	863033069630348032	1.00000	8.88642	12.97659	15.74317	10.23258	10.09452	7.58638	10.25611	0.07048	54.45613	36.24678	50.98224	90.93672	33.90635	60.73119	38.74802	28.07602	31.49068	3.49498	38.10901	84.26257
2018-05-12 20:47:00	863033069630348859	1.00000	9.43786	11.94706	11.63668	13.24609	12.81449	7.11780	7.37490	0.02533	47.80336	53.99902	44.78036	28.75301	24.84197	45.95589	12.65841	83.90027	37.66347	26.38811	85.31797	21.06557
2018-05-12 20:48:00	359043379931766890	1.00000	8.37059	10.14705	12.15848	11.79461	11.23398	12.14423	5.64228	0.00442	65.61436	39.20864	32.39144	90.51337	13.64475	11.24847	68.37803	3.75768	55.56689	32.88269	5.38689	69.03158
2018-05-12 20:49:00	863033069630348610	0.00000	8.95640	13.20915	11.80141	15.92234	10.49191	12.60968	9.10509	0.08914	74.49881	47.74310	43.94427	76.18924	87.15392	54.94834	28.92199	8.32146	12.16564	44.39859	12.90015	90.11586
2018-05-12 20:50:00	3590433799317662113	0.00000	6.15273	14.74701	10.81784	13.81674	11.28441	11.84604	11.08582	0.41350	46.21716	15.89712	35.42562	89.31255	27.56637	50.42178	48.20645	78.15901	26.73739	37.59990	10.00149	32.46674
2018-05-12 20:51:00	359043379931766338	0.00000	7.64948	11.23452	8.47155	15.62631	10.76788	10.15516	9.98904	0.01244	79.59155	36.13555	64.48857	31.14219	92.88590	68.22637	51.74444	96.86393	96.58481	37.13343	15.87762	23.84691
2018-05-12 20:52:00	8630330696303481610	1.00000	14.12287	11.31613	8.03940	11.35840	11.37778	8.73072	9.20001	0.01343	78.75115	77.46253	40.28024	71.11931	14.99426	16.96214	20.90042	25.71918	79.40672	11.15252	54.11708	57.79914
2018-05-12 20:53:00	359043379931766148	0.00000	11.22197	14.84473	15.44376	13.67184	9.23064	12.16781	13.74538	0.45594	59.30216	28.76404	31.63556	89.01232	96.67310	84.02276	3.37198	67.69005	52.12869	14.30910	92.16203	21.77173
2018-05-12 20:54:00	863033069630348230	1.00000	9.31200	11.89249	11.84927	14.20635	13.74568	8.13207	7.58553	0.02388	48.22793	49.67597	48.25315	17.15846	90.96121	73.60259	29.17733	0.75546	36.14766	15.35220	23.02099	53.81284
2018-05-12 20:55:00	8630330696303482105	0.00000	7.24134	12.00508	10.69376	12.98981	13.31074	7.63209	7.47643	0.02681	66.19784	40.65258	56.94837	29.76786	47.74726	93.09020	21.81689	87.73971	17.69230	49.20366	94.83678	87.16562
2018-05-12 20:56:00	863033069630348263	0.00000	10.43652	8.66431	12.84785	16.44424	10.00992	10.63625	7.80496	0.00124	57.51342	51.43479	33.20831	57.27623	61.48412	54.92149	57.32597	92.00527	26.54195	74.21790	38.27320	83.46316
2018-05-12 20:57:00	863033069630348750	0.00000	9.97179	9.58583	11.13570	14.78235	9.61039	10.61156	14.63211	0.00273	74.04146	25.94384	60.51225	69.73298	44.45201	2.02622	56.28470	52.51776	59.08009	29.60097	56.76950	94.09938
2018-05-12 20:58:00	359043379931766973	0.00000	12.16149	7.97760	6.59315	12.36740	12.21472	6.49346	9.15097	0.00076	48.80999	50.18646	51.49452	49.73252	59.91107	31.55999	77.82017	49.21388	20.33764	92.47770	77.62690	75.76268
2018-05-12 20:59:00	863033069630348073	1.00000	6.71720	10.00514	11.30724	16.41903	14.33950	11.94934	6.98190	0.00376	47.12913	68.62515	54.27280	45.65801	78.87436	37.85689	20.74206	12.93062	41.28861	16.86759	95.74053	10.07876
2018-05-12 21:00:00	359043379931766650	1.00000	6.63011	13.49853	11.95572	15.50400	13.30839	8.94234	7.57903	0.11875	55.97337	41.47011	75.73835	16.12046	41.21561	2.78179	71.46276	34.13988	37.27498	44.19855	39.55799	3.23475
2018-05-12 21:01:00	359043379931766700	1.00000	11.97345	7.65843	8.58197	13.96626	6.53253	8.53968	9.98580	0.00047	55.03413	59.81737	43.24659	85.45706	23.36403	12.25174	86.47190	48.08796	36.33229	60.62721	32.32828	25.98349
2018-05-12 21:02:00	863033069630348891	0.00000	11.45088	9.37594	12.37472	4.82210	11.81585	8.48064	10.07702	0.00217	67.81673	55.87060	37.57307	53.76664	71.46821	68.69642	88.85697	67.43552	34.69034	82.56052	44.83900	15.16579
2018-05-12 21:03:00	8630330696303481016	0.00000	6.88173	12.99053	11.63886	8.39423	8.82479	15.95947	9.68151	0.07159	58.81521	41.90737	68.67142	30.78435	54.96573	62.52738	96.22280	44.47009	37.57524	98.80790	38.29059	22.56646
2018-05-12 21:04:00	863033069630348099	0.00000	13.42973	14.77774	11.87056	6.74485	13.51385	15.10914	6.83615	0.42639	67.66490	40.77024	51.53400	51.66920	69.00861	16.93375	97.78231	25.10224	9.61798	99.79140	30.01318	5.75279
2018-05-12 21:05:00	359043379931766130	0.00000	12.35697	14.97418	12.39171	5.88671	14.40956	14.48404	7.25323	0.51880	51.35055	29.92523	85.20782	65.20514	82.60261	59.02755	81.87938	9.98848	79.32947	4.17067	15.64848	51.57550
2018-05-12 21:06:00	3590433799317661198	1.00000	15.97307	9.62918	7.01957	14.68687	9.96340	15.28208	8.32116	0.00272	50.13840	51.27273	63.92260	0.70206	92.37992	42.20295	42.70094	84.71359	40.71417	31.77950	78.60108	38.79847
2018-05-12 21:07:00	3590433799317661230	1.00000	13.10768	8.27412	7.97551	11.81367	9.34869	9.53972	9.37798	0.00095	40.84562	66.13605	46.29418	32.62280	10.74802	28.11447	40.09481	69.89089	44.17689	54.13042	43.52715	41.94283
2018-05-12 21:08:00	359043379931766569	0.00000	14.84076	14.91261	13.12888	8.36439	14.11740	13.83707	9.92824	0.48798	42.44358	68.55387	61.15527	51.00501	82.91514	66.70763	33.78783	57.68072	71.70285	61.36804	26.70931	67.70270
2018-05-12 21:09:00	3590433799317661727	0.00000	13.98032	8.53377	7.49665	12.90866	10.61945	9.77732	9.52996	0.00115	62.73186	32.60470	52.05334	85.98787	78.46177	25.32326	71.87873	97.25396	30.67341	94.45891	9.86658	35.70738
2018-05-12 21:10:00	359043379931766213	1.00000	8.18038	12.18426	13.58857	13.76357	13.03199	11.69664	4.83414	0.03213	42.63924	71.03086	51.77103	94.05058	76.88695	1.63010	1.65327	60.92432	97.86184	94.34348	17.96927	43.90343
2018-05-12 21:11:00	863033069630348941	0.00000	10.90812	10.49259	15.31606	9.23098	15.35322	11.80866	11.01651	0.00604	46.41428	39.89234	61.11126	13.94459	33.61359	3.56281	52.80628	57.29553	50.79417	88.41628	47.09456	21.81909
2018-05-12 21:12:00	8630330696303482147	0.00000	11.39403	14.13342	14.09221	11.58365	17.74983	16.62354	9.71857	0.22379	49.63597	40.84823	48.07998	86.81356	96.73950	3.05225	41.96498	10.73607	39.18718	46.19884	16.60995	96.59304
2018-05-12 21:13:00	3590433799317662337	1.00000	8.76039	13.42221	14.57825	10.57681	10.79467	10.60880	7.20058	0.11002	55.61744	57.32890	57.00375	79.92057	42.67270	98.89411	47.71699	17.73920	85.61347	97.86846	32.10603	17.51021
2018-05-12 21:14:00	359043379931766841	0.00000	13.34341	15.84493	12.26486	10.57556	15.81832	13.77714	10.43590	1.23919	39.34743	57.28841	44.62805	66.71650	75.89250	19.56031	2.99889	27.39848	88.33728	61.50781	9.75988	30.66762
2018-05-12 21:15:00	8630330696303482170	1.00000	9.96222	13.61206	5.88444	18.16086	9.29923	11.01952	8.02419	0.13318	71.26739	39.08874	49.22239	19.73790	72.70568	37.99859	13.95041	62.63248	81.66782	15.88648	88.33499	8.76827
2018-05-12 21:16:00	359043379931766114	0.00000	8.65478	13.77006	13.64647	14.33383	7.02552	12.24155	12.91897	0.15577	36.79130	31.16037	43.06507	41.10311	53.24242	68.27170	66.15255	62.09395	70.90098	76.94128	71.50864	5.93064
2018-05-12 21:17:00	863033069630348784	1.00000	9.51398	11.89991	13.48252	14.21628	12.35605	13.10150	11.33422	0.02411	70.06732	42.38164	55.84206	59.36660	57.21483	51.91591	96.29054	72.57070	57.81997	88.31910	51.11524	24.39649
2018-05-12 21:18:00	359043379931766585	1.00000	8.31383	9.11362	12.69588	13.40590	12.07142	9.99723	9.13677	0.00168	43.15373	45.91743	62.48777	48.91993	68.25479	28.68811	9.15251	23.91962	56.35863	73.84366	31.40072	8.98688
2018-05-12 21:19:00	8630330696303482105	1.00000	11.35198	13.84572	15.67948	8.46973	12.11772	9.95135	9.90946	0.16814	67.68684	16.59685	44.89408	2.34802	62.28899	62.68659	62.80103	25.88958	67.92043	62.37359	24.51364	95.01877
